actor_a,actor_b,actor_c,actor_a_idx,actor_b_idx,actor_c_idx,regime_triplet,k_small,k_mid,k_large,union_topics,sum_support,coverage_efficiency,unique_topics,mean_pairwise_overlap,coverage_efficiency_null,mean_pairwise_overlap_null,coverage_efficiency_resid,mean_pairwise_overlap_resid,triplet_region_1_share_mean,triplet_region_2_share_mean,triplet_region_3_share_mean
New Zealand,Sweden,India,0,1,16,2-2-3,13,14,21,33,48,0.6875,19,0.1983651031627043,0.7031954277757972,0.2054527945581484,-0.0156954277757972,-0.007087691395444,0.09385146001008475,0.5056404626202391,0.40050807736967614
New Zealand,Sweden,Italy,0,1,17,2-2-3,14,15,21,33,50,0.66,17,0.2225887056471764,0.6911911555867136,0.2171343625599667,-0.0311911555867135,0.0054543430872096,0.13891713231734687,0.3888996598407168,0.47218320784193635
New Zealand,Sweden,Czechia,0,1,18,2-2-3,10,14,21,32,45,0.7111111111111111,20,0.180687128962991,0.7170336289756496,0.1949835724321493,-0.0059225178645384,-0.0142964434691583,0.08433833332936265,0.47392727405664975,0.4417343926139876
New Zealand,Sweden,Belgium,0,1,19,2-2-3,14,14,21,34,49,0.6938775510204082,21,0.2154301637060257,0.7008098412071013,0.2073242534746389,-0.0069322901866931,0.0081059102313868,0.1352211286219416,0.4340828150518143,0.4306960563262441
New Zealand,Sweden,Netherlands,0,1,20,2-2-3,13,14,21,32,48,0.6666666666666666,19,0.2570607553366174,0.7031954277757972,0.2054527945581484,-0.0365287611091306,0.0516079607784689,0.06754688987140196,0.47554056083441126,0.45691254929418673
New Zealand,Sweden,Belarus,0,1,21,2-2-3,12,14,21,32,47,0.6808510638297872,19,0.2224046706805327,0.7046807661637805,0.2037522549771824,-0.0238297023339932,0.0186524157033502,0.06193742209557349,0.5250142235523335,0.4130483543520931
New Zealand,Sweden,Canada,0,1,22,1-2-3,6,14,21,31,41,0.7560975609756098,22,0.1651193633952254,0.7673465626143269,0.1485632234194876,-0.0112490016387171,0.0165561399757378,0.2692435173034044,0.341519214183679,0.38923726851291657
New Zealand,Sweden,Australia,0,1,23,2-3-3,14,20,21,36,55,0.6545454545454545,20,0.2479209703903808,0.6596450111001927,0.2458762559026357,-0.0050995565547381,0.002044714487745,0.09661706780498414,0.32965881568860333,0.5737241165064125
New Zealand,Sweden,Argentina,0,1,24,2-2-3,14,16,21,37,51,0.7254901960784313,24,0.1723309018567639,0.6777160484797048,0.2307020893110464,0.0477741475987265,-0.0583711874542825,0.12575940743426786,0.38399724900372334,0.49024334356200877
New Zealand,Sweden,Peru,0,1,25,1-2-3,13,14,21,35,48,0.7291666666666666,24,0.1891675374433995,0.7031954277757972,0.2054527945581484,0.0259712388908693,-0.0162852571147489,0.2517329623563038,0.3590297691307796,0.38923726851291657
New Zealand,Sweden,Poland,0,1,26,2-2-3,11,14,21,33,46,0.717391304347826,21,0.1761484577576531,0.7125655695314902,0.1979691434199425,0.0048257348163358,-0.0218206856622893,0.07956320280072847,0.5076984204014602,0.4127383767978113
New Zealand,Sweden,Chile,0,1,27,2-2-3,13,14,21,34,48,0.7083333333333334,21,0.1820607553366174,0.7031954277757972,0.2054527945581484,0.0051379055575361,-0.023392039221531,0.11034634295676234,0.47468382781097995,0.4149698292322576
New Zealand,Sweden,Brazil,0,1,28,2-2-3,14,16,21,36,51,0.7058823529411765,22,0.1847636975556886,0.6777160484797048,0.2307020893110464,0.0281663044614717,-0.0459383917553577,0.11482044808095689,0.4939501366450046,0.3912294152740385
New Zealand,Sweden,Romania,0,1,29,2-2-3,9,14,21,33,44,0.75,23,0.1519936002694623,0.7263071946690889,0.1852004354909763,0.0236928053309111,-0.0332068352215139,0.14647732272093517,0.4642854087661483,0.38923726851291657
New Zealand,Sweden,Ecuador,0,1,30,2-2-3,13,14,21,35,48,0.7291666666666666,22,0.1550766283524904,0.7031954277757972,0.2054527945581484,0.0259712388908693,-0.0503761662056579,0.1440578151336098,0.4425630064457329,0.4133791784206573
New Zealand,Sweden,Portugal,0,1,31,1-2-3,7,14,21,32,42,0.7619047619047619,23,0.1501620984379605,0.7623869836548868,0.1531966949982134,-0.0004822217501249,-0.0030345965602529,0.2833387600425273,0.2670649284632198,0.44959631149425294
New Zealand,Sweden,Colombia,0,1,32,1-2-3,6,14,21,33,41,0.8048780487804879,25,0.0993298897110149,0.7673465626143269,0.1485632234194876,0.0375314861661609,-0.0492333337084727,0.24425403414791566,0.3665086973391678,0.38923726851291657
New Zealand,Sweden,Bulgaria,0,1,33,1-2-3,9,14,21,33,44,0.75,23,0.1730523627075351,0.7263071946690889,0.1852004354909763,0.0236928053309111,-0.0121480727834412,0.29681872579973945,0.313944005687344,0.38923726851291657
New Zealand,Sweden,Venezuela,0,1,34,1-2-3,5,14,21,32,40,0.8,24,0.1081812035158891,0.7685228283391851,0.147300195603601,0.0314771716608149,-0.0391189920877119,0.2757599368078052,0.33500279467927824,0.38923726851291657
New Zealand,Sweden,Türkiye,0,1,35,1-2-3,6,14,21,33,41,0.8048780487804879,25,0.0956321839080459,0.7673465626143269,0.1485632234194876,0.0375314861661609,-0.0529310395114416,0.27801147942927534,0.33275125205780803,0.38923726851291657
New Zealand,Russian Federation,Korea (ROK),0,2,3,3-3-3,16,19,21,36,56,0.6428571428571429,19,0.26875,0.6372383420765696,0.2728335961545525,0.0056188007805733,-0.0040835961545525,0.0689464045318732,0.21513700326153742,0.7159165922065892
New Zealand,Russian Federation,Ukraine,0,2,4,3-3-3,10,19,21,35,50,0.7,23,0.2168803418803419,0.6847733651896724,0.2177885061905202,0.0152266348103276,-0.0009081643101783,0.0871522326440106,0.17883671505817952,0.7340110522978097
New Zealand,Russian Federation,Norway,0,2,5,3-3-3,18,19,21,33,58,0.5689655172413793,12,0.3419540229885058,0.6282700068868392,0.2843022988900794,-0.0593044896454598,0.0576517240984263,0.03148735679201983,0.22024015215572068,0.7482724910522593
New Zealand,Russian Federation,Japan,0,2,6,2-3-3,13,19,21,35,53,0.660377358490566,20,0.2582125603864734,0.6616177113312963,0.2434985051064599,-0.0012403528407303,0.0147140552800134,0.14625173249163056,0.26147600089872425,0.592272266609645
New Zealand,Russian Federation,France,0,2,7,3-3-3,18,19,21,36,58,0.6206896551724138,19,0.3067901234567901,0.6282700068868392,0.2843022988900794,-0.0075803517144253,0.0224878245667107,0.09040028773860598,0.19764880746479788,0.7119509047965961
New Zealand,Russian Federation,United States,0,2,8,3-3-3,19,19,21,38,59,0.6440677966101694,17,0.2171717171717171,0.6272591275733728,0.285665448166269,0.0168086690367966,-0.0684937309945518,0.03856584086380783,0.23466506477315616,0.7267690943630359
New Zealand,Russian Federation,United Kingdom,0,2,9,3-3-3,19,21,22,38,62,0.6129032258064516,18,0.2931736722059302,0.6286209846242045,0.2833050205386292,-0.0157177588177528,0.009868651667301,0.025034074595616632,0.27965547422209625,0.6953104511822871
New Zealand,Russian Federation,Spain,0,2,10,2-3-3,15,19,21,39,55,0.7090909090909091,25,0.1964285714285714,0.6530547104623192,0.2535676928380017,0.0560361986285898,-0.0571391214094303,0.08166617935203296,0.3228213432357647,0.5955124774122021
New Zealand,Russian Federation,Germany,0,2,11,2-3-3,19,19,21,36,59,0.6101694915254238,18,0.3134920634920635,0.6272591275733728,0.285665448166269,-0.0170896360479489,0.0278266153257944,0.043169374043704405,0.35151098987496177,0.6053196360813337
New Zealand,Russian Federation,Uruguay,0,2,12,2-3-3,17,19,21,39,57,0.6842105263157895,24,0.229076479076479,0.6307306938761876,0.2809423688849237,0.0534798324396018,-0.0518658898084446,0.13748528850037675,0.34853453566738485,0.5139801758322383
New Zealand,Russian Federation,Finland,0,2,13,2-3-3,13,19,21,36,53,0.6792452830188679,21,0.2211111111111111,0.6616177113312963,0.2434985051064599,0.0176275716875715,-0.0223873939953487,0.0831132078204673,0.3765924266576919,0.5402943655218407
New Zealand,Russian Federation,China,0,2,14,2-3-3,17,19,21,36,57,0.631578947368421,18,0.2674603174603174,0.6307306938761876,0.2809423688849237,0.0008482534922333,-0.0134820514246062,0.07646440058576723,0.3651060295413637,0.558429569872869
New Zealand,Russian Federation,South Africa,0,2,15,2-3-3,18,19,21,36,58,0.6206896551724138,18,0.297275641025641,0.6282700068868392,0.2843022988900794,-0.0075803517144253,0.0129733421355616,0.13458675439964654,0.2992157200658402,0.5661975255345132
New Zealand,Russian Federation,India,0,2,16,2-3-3,13,19,21,34,53,0.6415094339622641,17,0.2480952380952381,0.6616177113312963,0.2434985051064599,-0.0201082773690322,0.0045967329887782,0.08848293206931274,0.38900910064343147,0.5225079672872557
New Zealand,Russian Federation,Italy,0,2,17,2-3-3,15,19,21,37,55,0.6727272727272727,22,0.2364197530864197,0.6530547104623192,0.2535676928380017,0.0196725622649535,-0.0171479397515819,0.13354860437657487,0.2722682978639091,0.5941830977595158
New Zealand,Russian Federation,Czechia,0,2,18,2-3-3,10,19,21,35,50,0.7,22,0.2007692307692307,0.6847733651896724,0.2177885061905202,0.0152266348103276,-0.0170192754212894,0.07896980538859066,0.3572959120798422,0.5637342825315671
New Zealand,Russian Federation,Belgium,0,2,19,2-3-3,14,19,21,39,54,0.7222222222222222,26,0.1848659003831417,0.658450433393111,0.2466124982784568,0.0637717888291111,-0.061746597895315,0.12985260068116958,0.3174514530750067,0.5526959462438236
New Zealand,Russian Federation,Netherlands,0,2,20,2-3-3,13,19,21,36,53,0.6792452830188679,21,0.2164902998236332,0.6616177113312963,0.2434985051064599,0.0176275716875715,-0.0270082052828267,0.062178361930629956,0.35890919885760364,0.5789124392117663
New Zealand,Russian Federation,Belarus,0,2,21,2-3-3,12,19,21,35,52,0.6730769230769231,20,0.2215099715099715,0.665536286581836,0.2396412816940641,0.0075406364950871,-0.0181313101840926,0.056568894154801506,0.40838286157552584,0.5350482442696726
New Zealand,Russian Federation,Canada,0,2,22,1-3-3,6,19,21,33,46,0.717391304347826,21,0.1794871794871795,0.7271060227243591,0.1655069447035556,-0.009714718376533,0.0139802347836238,0.2638749893626324,0.22488785220687144,0.5112371584304961
New Zealand,Russian Federation,Australia,0,2,23,3-3-3,19,20,21,37,60,0.6166666666666667,17,0.2768817204301075,0.6276759190239638,0.2855933656176834,-0.0110092523572971,-0.0087116451875758,0.09124853986421215,0.21302745371179574,0.6957240064239921
New Zealand,Russian Federation,Argentina,0,2,24,2-3-3,16,19,21,39,56,0.6964285714285714,24,0.2043821839080459,0.6372383420765696,0.2728335961545525,0.0591902293520018,-0.0684514122465065,0.12039087949349588,0.2673658870269157,0.6122432334795883
New Zealand,Russian Federation,Peru,0,2,25,1-3-3,13,19,21,37,53,0.6981132075471698,24,0.2211111111111111,0.6616177113312963,0.2434985051064599,0.0364954962158734,-0.0223873939953487,0.2463644344155318,0.24239840715397198,0.5112371584304961
New Zealand,Russian Federation,Poland,0,2,26,2-3-3,11,19,21,36,51,0.7058823529411765,23,0.196343779677113,0.6743568602409176,0.2298349771353657,0.0315254927002589,-0.0334911974582527,0.07419467485995647,0.39106705842465256,0.5347382667153908
New Zealand,Russian Federation,Chile,0,2,27,2-3-3,13,19,21,36,53,0.6792452830188679,21,0.2164902998236332,0.6616177113312963,0.2434985051064599,0.0176275716875715,-0.0270082052828267,0.10497781501599034,0.3580524658341724,0.5369697191498372
New Zealand,Russian Federation,Brazil,0,2,28,2-3-3,16,19,21,37,56,0.6607142857142857,21,0.2466148944643568,0.6372383420765696,0.2728335961545525,0.0234759436377161,-0.0262187016901957,0.1094519201401849,0.37731877466819697,0.513229305191618
New Zealand,Russian Federation,Romania,0,2,29,2-3-3,9,19,21,35,49,0.7142857142857143,24,0.2070791527313266,0.6955896666818765,0.2041347217433873,0.0186960476038378,0.0029444309879393,0.14110879478016317,0.3476540467893407,0.5112371584304961
New Zealand,Russian Federation,Ecuador,0,2,30,2-3-3,13,19,21,38,53,0.7169811320754716,25,0.1895061728395061,0.6616177113312963,0.2434985051064599,0.0553634207441753,-0.0539923322669537,0.1386892871928378,0.32593164446892525,0.5353790683382368
New Zealand,Russian Federation,Portugal,0,2,31,1-3-3,7,19,21,36,47,0.7659574468085106,25,0.1223076923076923,0.7221748608689613,0.1708262715640571,0.0437825859395493,-0.0485185792563648,0.2779702321017553,0.15043356648641215,0.5715962014118324
New Zealand,Russian Federation,Colombia,0,2,32,1-3-3,6,19,21,34,46,0.7391304347826086,23,0.1596459096459096,0.7271060227243591,0.1655069447035556,0.0120244120582495,-0.0058610350576459,0.23888550620714363,0.2498773353623602,0.5112371584304961
New Zealand,Russian Federation,Bulgaria,0,2,33,1-3-3,9,19,21,38,49,0.7755102040816326,28,0.1348275862068965,0.6955896666818765,0.2041347217433873,0.0799205373997561,-0.0693071355364907,0.2914501978589675,0.19731264371053636,0.5112371584304961
New Zealand,Russian Federation,Venezuela,0,2,34,1-3-3,5,19,21,34,45,0.7555555555555555,23,0.1309523809523809,0.7296247023090291,0.1632779847092248,0.0259308532465264,-0.0323256037568439,0.2703914088670332,0.2183714327024706,0.5112371584304961
New Zealand,Russian Federation,Türkiye,0,2,35,1-3-3,6,19,21,34,46,0.7391304347826086,22,0.1389855072463768,0.7271060227243591,0.1655069447035556,0.0120244120582495,-0.0265214374571787,0.2726429514885033,0.2161198900810005,0.5112371584304961
New Zealand,Korea (ROK),Ukraine,0,3,4,3-3-3,10,16,21,34,47,0.723404255319149,23,0.1955509768009768,0.6925819680978662,0.2150312632549268,0.0308222872212827,-0.01948028645395,0.11086010124426575,0.20226087864979977,0.6868790201059344
New Zealand,Korea (ROK),Norway,0,3,5,3-3-3,16,18,21,35,55,0.6363636363636364,18,0.2762212643678161,0.6412630456990899,0.2681452376378718,-0.0048994093354535,0.0080760267299442,0.05519522539227497,0.2436643157473409,0.701140458860384
New Zealand,Korea (ROK),Japan,0,3,6,2-3-3,13,16,21,34,50,0.68,20,0.2465277777777777,0.6807389727007749,0.2273571360071912,-0.0007389727007748,0.0191706417705865,0.1699596010918857,0.28490016449034444,0.5451402344177697
New Zealand,Korea (ROK),France,0,3,7,3-3-3,16,18,21,35,55,0.6363636363636364,17,0.2546474358974359,0.6412630456990899,0.2681452376378718,-0.0048994093354535,-0.0134978017404358,0.11410815633886111,0.22107297105641813,0.6648188726047207
New Zealand,Korea (ROK),United States,0,3,8,3-3-3,16,19,21,38,56,0.6785714285714286,22,0.21875,0.6372383420765696,0.2728335961545525,0.041333086494859,-0.0540835961545525,0.062273709464062965,0.2580892283647764,0.6796370621711606
New Zealand,Korea (ROK),United Kingdom,0,3,9,3-3-3,16,21,22,40,59,0.6779661016949152,25,0.2436155913978494,0.6385177878741836,0.2703510616286689,0.0394483138207316,-0.0267354702308194,0.048741943195871766,0.30307963781371644,0.6481784189904117
New Zealand,Korea (ROK),Spain,0,3,10,2-3-3,15,16,21,36,52,0.6923076923076923,20,0.1909722222222222,0.6682670038148522,0.2391278768529748,0.0240406884928401,-0.0481556546307525,0.10537404795228811,0.3462455068273849,0.5483804452203268
New Zealand,Korea (ROK),Germany,0,3,11,2-3-3,16,19,21,36,56,0.6428571428571429,17,0.2321599616858237,0.6372383420765696,0.2728335961545525,0.0056188007805733,-0.0406736344687287,0.06687724264395954,0.37493515346658196,0.5581876038894583
New Zealand,Korea (ROK),Uruguay,0,3,12,2-3-3,16,17,21,35,54,0.6481481481481481,17,0.2475159200702679,0.6470100908488671,0.2610682335392243,0.001138057299281,-0.0135523134689564,0.16119315710063187,0.3719586992590051,0.46684814364036303
New Zealand,Korea (ROK),Finland,0,3,13,2-3-3,13,16,21,35,50,0.7,20,0.1834842995169082,0.6807389727007749,0.2273571360071912,0.019261027299225,-0.043872836490283,0.10682107642072243,0.4000165902493122,0.49316233332996534
New Zealand,Korea (ROK),China,0,3,14,2-3-3,16,17,21,36,54,0.6666666666666666,20,0.2307158119658119,0.6470100908488671,0.2610682335392243,0.0196565758177995,-0.0303524215734123,0.10017226918602236,0.3885301931329839,0.5112975376809936
New Zealand,Korea (ROK),South Africa,0,3,15,2-3-3,16,18,21,38,55,0.6909090909090909,24,0.2275641025641025,0.6412630456990899,0.2681452376378718,0.049646045210001,-0.0405811350737692,0.15829462299990169,0.32263988365746044,0.5190654933426379
New Zealand,Korea (ROK),India,0,3,16,2-3-3,13,16,21,33,50,0.66,18,0.2504960317460317,0.6807389727007749,0.2273571360071912,-0.0207389727007748,0.0231388957388405,0.11219080066956788,0.41243326423505167,0.47537593509538034
New Zealand,Korea (ROK),Italy,0,3,17,2-3-3,15,16,21,34,52,0.6538461538461539,19,0.2774801587301587,0.6682670038148522,0.2391278768529748,-0.0144208499686983,0.0383522818771839,0.15725647297683001,0.29569246145552935,0.5470510655676405
New Zealand,Korea (ROK),Czechia,0,3,18,2-3-3,10,16,21,33,47,0.7021276595744681,21,0.2161858974358974,0.6925819680978662,0.2150312632549268,0.0095456914766018,0.0011546341809705,0.1026776739888458,0.3807200756714624,0.5166022503396918
New Zealand,Korea (ROK),Belgium,0,3,19,2-3-3,14,16,21,37,51,0.7254901960784313,25,0.1909722222222222,0.6777160484797048,0.2307020893110464,0.0477741475987265,-0.0397298670888242,0.15356046928142472,0.3408756166666269,0.5055639140519482
New Zealand,Korea (ROK),Netherlands,0,3,20,2-3-3,13,16,21,35,50,0.7,20,0.1768452380952381,0.6807389727007749,0.2273571360071912,0.019261027299225,-0.0505118979119531,0.08588623053088511,0.38233336244922383,0.5317804070198909
New Zealand,Korea (ROK),Belarus,0,3,21,2-3-3,12,16,21,35,49,0.7142857142857143,24,0.2170664983164983,0.681785175945565,0.2264723007825864,0.0325005383401493,-0.0094058024660881,0.08027676275505663,0.43180702516714603,0.4879162120777973
New Zealand,Korea (ROK),Canada,0,3,22,1-3-3,6,16,21,32,43,0.7441860465116279,21,0.1629430618401206,0.741553340462785,0.15884820630481,0.0026327060488429,0.0040948555353106,0.28758285796288746,0.24831201579849163,0.4641051262386207
New Zealand,Korea (ROK),Australia,0,3,23,3-3-3,16,20,21,37,57,0.6491228070175439,20,0.2548483102918586,0.6376644554432211,0.2725126996924776,0.0114583515743227,-0.0176643894006189,0.11495640846446727,0.236451617303416,0.6485919742321168
New Zealand,Korea (ROK),Argentina,0,3,24,2-3-3,16,16,21,40,53,0.7547169811320755,29,0.165895061728395,0.6508448635908045,0.2566089123624631,0.103872117541271,-0.090713850634068,0.144098748093751,0.2907900506185359,0.565111201287713
New Zealand,Korea (ROK),Peru,0,3,25,1-3-3,13,16,21,35,50,0.7,22,0.2235119047619047,0.6807389727007749,0.2273571360071912,0.019261027299225,-0.0038452312452864,0.27007230301578694,0.26582257074559223,0.4641051262386207
New Zealand,Korea (ROK),Poland,0,3,26,2-3-3,11,16,21,34,48,0.7083333333333334,22,0.2090498236331569,0.6868357503482427,0.2216422927872729,0.0214975829850906,-0.0125924691541159,0.0979025434602116,0.4144912220162728,0.4876062345235155
New Zealand,Korea (ROK),Chile,0,3,27,2-3-3,13,16,21,35,50,0.7,21,0.1929563492063492,0.6807389727007749,0.2273571360071912,0.019261027299225,-0.034400786800842,0.12868568361624547,0.3814766294257926,0.48983768695796176
New Zealand,Korea (ROK),Brazil,0,3,28,2-3-3,16,16,21,37,53,0.6981132075471698,24,0.2277105734767025,0.6508448635908045,0.2566089123624631,0.0472683439563652,-0.0288983388857606,0.13315978874044002,0.40074293825981727,0.46609727299974263
New Zealand,Korea (ROK),Romania,0,3,29,2-3-3,9,16,21,33,46,0.717391304347826,22,0.2086285425101214,0.6998314446023192,0.2063716982958224,0.0175598597455068,0.002256844214299,0.1648166633804183,0.3710782103809609,0.4641051262386207
New Zealand,Korea (ROK),Ecuador,0,3,30,2-3-3,13,16,21,38,50,0.76,29,0.1834842995169082,0.6807389727007749,0.2273571360071912,0.0792610272992251,-0.043872836490283,0.16239715579309294,0.3493558080605455,0.4882470361463615
New Zealand,Korea (ROK),Portugal,0,3,31,1-3-3,7,16,21,34,44,0.7727272727272727,24,0.1277243589743589,0.7398212909105342,0.1626387188994506,0.0329059818167385,-0.0349143599250916,0.30167810070201045,0.1738577300780324,0.5244641692199571
New Zealand,Korea (ROK),Colombia,0,3,32,1-3-3,6,16,21,34,43,0.7906976744186046,26,0.1389779202279202,0.741553340462785,0.15884820630481,0.0491443339558196,-0.0198702860768898,0.26259337480739875,0.2733014989539804,0.4641051262386207
New Zealand,Korea (ROK),Bulgaria,0,3,33,1-3-3,9,16,21,35,46,0.7608695652173914,24,0.1469109195402299,0.6998314446023192,0.2063716982958224,0.0610381206150721,-0.0594607787555925,0.3151580664592226,0.22073680730215658,0.4641051262386207
New Zealand,Korea (ROK),Venezuela,0,3,34,1-3-3,5,16,21,33,42,0.7857142857142857,24,0.1305147058823529,0.7415724696626272,0.1590518299740508,0.0441418160516584,-0.0285371240916979,0.29409927746728837,0.24179559629409086,0.4641051262386207
New Zealand,Korea (ROK),Türkiye,0,3,35,1-3-3,6,16,21,34,43,0.7906976744186046,26,0.1313815789473684,0.741553340462785,0.15884820630481,0.0491443339558196,-0.0274666273574416,0.2963508200887585,0.2395440536726207,0.4641051262386207
New Zealand,Ukraine,Norway,0,4,5,3-3-3,10,18,21,30,49,0.6122448979591837,15,0.3032329988851728,0.6847709335525815,0.2192765483437191,-0.0725260355933977,0.0839564505414537,0.07340105350441237,0.20736402754398298,0.7192349189516046
New Zealand,Ukraine,Japan,0,4,6,2-3-3,10,13,21,31,44,0.7045454545454546,19,0.2011396011396011,0.7170879285821777,0.1951881608950401,-0.0125424740367231,0.005951440244561,0.1881654292040231,0.24859987628698654,0.5632346945089902
New Zealand,Ukraine,France,0,4,7,3-3-3,10,18,21,33,49,0.673469387755102,19,0.2196581196581196,0.6847709335525815,0.2192765483437191,-0.0113015457974794,0.0003815713144005,0.1323139844509985,0.18477268285306023,0.6829133326959411
New Zealand,Ukraine,United States,0,4,8,3-3-3,10,19,21,34,50,0.68,18,0.1858974358974359,0.6847733651896724,0.2177885061905202,-0.0047733651896723,-0.0318910702930843,0.08047953757620037,0.2217889401614185,0.697731522262381
New Zealand,Ukraine,United Kingdom,0,4,9,3-3-3,10,21,22,34,53,0.6415094339622641,19,0.2700578990901571,0.6812513524992854,0.2196415571285137,-0.0397419185370212,0.0504163419616434,0.06694777130800916,0.26677934961035854,0.6662728790816321
New Zealand,Ukraine,Spain,0,4,10,2-3-3,10,15,21,34,46,0.7391304347826086,22,0.1512237762237762,0.7051250669498413,0.2045384457198979,0.0340053678327673,-0.0533146694961216,0.1235798760644255,0.3099452186240271,0.5664749053115473
New Zealand,Ukraine,Germany,0,4,11,2-3-3,10,19,21,34,50,0.68,22,0.2446581196581196,0.6847733651896724,0.2177885061905202,-0.0047733651896723,0.0268696134675994,0.08508307075609693,0.33863486526322406,0.5762820639806788
New Zealand,Ukraine,Uruguay,0,4,12,2-3-3,10,17,21,35,48,0.7291666666666666,24,0.1903651903651903,0.686534231312013,0.2201788122731829,0.0426324353546536,-0.0298136219079925,0.17939898521276929,0.33565841105564714,0.48494260373158354
New Zealand,Ukraine,Finland,0,4,13,2-3-3,10,13,21,33,44,0.75,24,0.1787224471434997,0.7170879285821777,0.1951881608950401,0.0329120714178222,-0.0164657137515403,0.12502690453285983,0.36371630204595423,0.5112567934211859
New Zealand,Ukraine,China,0,4,14,2-3-3,10,17,21,33,48,0.6875,20,0.2109624674842066,0.686534231312013,0.2201788122731829,0.000965768687987,-0.0092163447889762,0.11837809729815978,0.352229904929626,0.5293919977722141
New Zealand,Ukraine,South Africa,0,4,15,2-3-3,10,18,21,34,49,0.6938775510204082,21,0.2094829988851727,0.6847709335525815,0.2192765483437191,0.0091066174678267,-0.0097935494585463,0.17650045111203908,0.28633959545410254,0.5371599534338584
New Zealand,Ukraine,India,0,4,16,2-3-3,10,13,21,32,44,0.7272727272727273,22,0.1855311355311355,0.7170879285821777,0.1951881608950401,0.0101847986905495,-0.0096570253639045,0.13039662878170527,0.3761329760316938,0.49347039518660085
New Zealand,Ukraine,Italy,0,4,17,2-3-3,10,15,21,32,46,0.6956521739130435,19,0.1942612942612942,0.7051250669498413,0.2045384457198979,-0.0094728930367978,-0.0102771514586036,0.1754623010889674,0.25939217325217145,0.565145525658861
New Zealand,Ukraine,Czechia,0,4,18,2-3-3,10,10,21,28,41,0.6829268292682927,17,0.2393162393162393,0.7302585784350317,0.185855566661663,-0.0473317491667389,0.0534606726545763,0.1208835021009832,0.3444197874681045,0.5346967104309123
New Zealand,Ukraine,Belgium,0,4,19,2-3-3,10,14,21,33,45,0.7333333333333333,22,0.1672771672771672,0.7170336289756496,0.1949835724321493,0.0162997043576836,-0.027706405154982,0.1717662973935621,0.304575328463269,0.5236583741431687
New Zealand,Ukraine,Netherlands,0,4,20,2-3-3,10,13,21,30,44,0.6818181818181818,18,0.2281237281237281,0.7170879285821777,0.1951881608950401,-0.0352697467639959,0.032935567228688,0.1040920586430225,0.346033074245866,0.5498748671111114
New Zealand,Ukraine,Belarus,0,4,21,2-3-3,10,12,21,31,43,0.7209302325581395,22,0.2122507122507122,0.7200167173228809,0.1927114858474982,0.0009135152352586,0.0195392264032139,0.09848259086719403,0.3955067369637882,0.5060106721690177
New Zealand,Ukraine,Canada,0,4,22,1-3-3,6,10,21,30,37,0.8108108108108109,24,0.1245421245421245,0.7748336760391052,0.1501258899412642,0.0359771347717056,-0.0255837653991397,0.3057886860750249,0.21201172759513376,0.4821995863298412
New Zealand,Ukraine,Australia,0,4,23,3-3-3,10,20,21,34,51,0.6666666666666666,20,0.2382961124896609,0.68116564495803,0.2220167492594953,-0.0144989782913633,0.0162793632301655,0.13316223657660467,0.20015132910005806,0.6666864343233372
New Zealand,Ukraine,Argentina,0,4,24,2-3-3,10,16,21,33,47,0.7021276595744681,20,0.1955509768009768,0.6925819680978662,0.2150312632549268,0.0095456914766018,-0.01948028645395,0.16230457620588842,0.254489762415178,0.5832056613789335
New Zealand,Ukraine,Peru,0,4,25,1-3-3,10,13,21,33,44,0.75,24,0.1787224471434997,0.7170879285821777,0.1951881608950401,0.0329120714178222,-0.0164657137515403,0.28827813112792433,0.22952228254223436,0.4821995863298412
New Zealand,Ukraine,Poland,0,4,26,2-3-3,10,11,21,32,42,0.7619047619047619,23,0.1424976258309591,0.7235997830092792,0.1912404637607314,0.0383049788954826,-0.0487428379297722,0.11610837157234899,0.37819093381291485,0.505700694614736
New Zealand,Ukraine,Chile,0,4,27,2-3-3,10,13,21,32,44,0.7272727272727273,20,0.1506826506826507,0.7170879285821777,0.1951881608950401,0.0101847986905495,-0.0445055102123894,0.14689151172838286,0.3451763412224347,0.5079321470491823
New Zealand,Ukraine,Brazil,0,4,28,2-3-3,10,16,21,34,47,0.723404255319149,24,0.2079837724999015,0.6925819680978662,0.2150312632549268,0.0308222872212827,-0.0070474907550253,0.15136561685257743,0.3644426500564593,0.48419173309096314
New Zealand,Ukraine,Romania,0,4,29,2-3-3,9,10,21,29,40,0.725,20,0.2042735042735043,0.7463906608245625,0.1739127622889452,-0.0213906608245625,0.030360741984559,0.1830224914925557,0.33477792217760305,0.4821995863298412
New Zealand,Ukraine,Ecuador,0,4,30,2-3-3,10,13,21,32,44,0.7272727272727273,21,0.1787224471434997,0.7170879285821777,0.1951881608950401,0.0101847986905495,-0.0164657137515403,0.18060298390523033,0.3130555198571876,0.506341496237582
New Zealand,Ukraine,Portugal,0,4,31,1-3-3,7,10,21,30,38,0.7894736842105263,22,0.110576923076923,0.7690719814165041,0.1550805862290051,0.0204017027940222,-0.044503663152082,0.31988392881414784,0.13755744187467447,0.5425586293111776
New Zealand,Ukraine,Colombia,0,4,32,1-3-3,6,10,21,29,37,0.7837837837837838,22,0.1538461538461538,0.7748336760391052,0.1501258899412642,0.0089501077446785,0.0037202639048896,0.28079920291953614,0.23700121075062253,0.4821995863298412
