actor_a,actor_b,actor_c,actor_a_idx,actor_b_idx,actor_c_idx,regime_triplet,k_small,k_mid,k_large,union_topics,sum_support,coverage_efficiency,unique_topics,mean_pairwise_overlap,coverage_efficiency_null,mean_pairwise_overlap_null,coverage_efficiency_resid,mean_pairwise_overlap_resid
France,Czechia,Belgium,7,18,19,2-2-3,10,14,18,28,42,0.6666666666666666,17,0.25438596491228066,0.68869903917221,0.2216740852978119,-0.02203237250554335,0.03271187961446875
France,Czechia,Netherlands,7,18,20,2-2-3,10,13,18,27,41,0.6585365853658537,16,0.26209463051568316,0.6850849931123895,0.22672655242383394,-0.026548407746535774,0.03536807809184922
France,Czechia,Belarus,7,18,21,2-2-3,10,12,18,28,40,0.7,18,0.21296296296296294,0.6994249587510177,0.21155822525852647,0.0005750412489822221,0.0014047377044364706
France,Czechia,Canada,7,18,22,1-2-3,6,10,18,25,34,0.7352941176470589,17,0.16984126984126982,0.7482653723889492,0.1696532682263337,-0.012971254741890315,0.000188001614936123
France,Czechia,Australia,7,18,23,2-3-3,10,18,20,35,48,0.7291666666666666,24,0.18472222222222223,0.6881230057770872,0.21683224660731037,0.04104366088957945,-0.03211002438508814
France,Czechia,Argentina,7,18,24,2-2-3,10,16,18,31,44,0.7045454545454546,20,0.20333333333333334,0.6752835009775745,0.2333954031392344,0.029261953567880084,-0.030062069805901065
France,Czechia,Peru,7,18,25,1-2-3,10,13,18,27,41,0.6585365853658537,16,0.2704248366013072,0.6850849931123895,0.22672655242383394,-0.026548407746535774,0.043698284177473234
France,Czechia,Poland,7,18,26,2-2-3,10,11,18,27,39,0.6923076923076923,15,0.18055555555555555,0.7018357693246012,0.21146873671798155,-0.009528077016908942,-0.030913181162426
France,Czechia,Chile,7,18,27,2-2-3,10,13,18,29,41,0.7073170731707317,18,0.1898335582546109,0.6850849931123895,0.22672655242383394,0.022232080058342207,-0.03689299416922304
France,Czechia,Brazil,7,18,28,2-2-3,10,16,18,30,44,0.6818181818181818,18,0.22134038800705466,0.6752835009775745,0.2333954031392344,0.006534680840607265,-0.012055015132179742
France,Czechia,Romania,7,18,29,2-2-3,9,10,18,26,37,0.7027027027027027,17,0.23257418909592822,0.7267008727505972,0.19024015379149134,-0.023998170047894507,0.042334035304436884
France,Czechia,Ecuador,7,18,30,2-2-3,10,13,18,31,41,0.7560975609756098,21,0.14126984126984124,0.6850849931123895,0.22672655242383394,0.0710125678632203,-0.0854567111539927
France,Czechia,Portugal,7,18,31,1-2-3,7,10,18,25,35,0.7142857142857143,15,0.17243867243867242,0.7455846435142875,0.17179957255861236,-0.03129892922857325,0.0006390998800600567
France,Czechia,Colombia,7,18,32,1-2-3,6,10,18,26,34,0.7647058823529411,18,0.1469713861018209,0.7482653723889492,0.1696532682263337,0.016440509963991934,-0.022681882124512803
France,Czechia,Bulgaria,7,18,33,1-2-3,9,10,18,25,37,0.6756756756756757,14,0.2202020202020202,0.7267008727505972,0.19024015379149134,-0.05102519707492159,0.029961866410528865
France,Czechia,Venezuela,7,18,34,1-2-3,5,10,18,25,33,0.7575757575757576,17,0.13858363858363856,0.7498288549577449,0.16711130639430816,0.0077469026180126965,-0.028527667810669594
France,Czechia,Türkiye,7,18,35,1-2-3,6,10,18,27,34,0.7941176470588235,21,0.1469713861018209,0.7482653723889492,0.1696532682263337,0.04585227466987429,-0.022681882124512803
France,Belgium,Netherlands,7,19,20,2-2-3,13,14,18,26,45,0.5777777777777777,13,0.3878256246677299,0.6705538742196832,0.24963915780198323,-0.09277609644190543,0.13818646686574668
France,Belgium,Belarus,7,19,21,2-2-3,12,14,18,30,44,0.6818181818181818,21,0.2738095238095238,0.6753109783374697,0.24194575847784452,0.006507203480712098,0.031863765331679256
France,Belgium,Canada,7,19,22,1-2-3,6,14,18,26,38,0.6842105263157895,17,0.2366013071895425,0.724627254379886,0.18419803536780677,-0.04041672806409646,0.052403271821735736
France,Belgium,Australia,7,19,23,2-3-3,14,18,20,36,52,0.6923076923076923,23,0.23108237547892718,0.6544850995402192,0.25767875935937395,0.03782259276747313,-0.026596383880446772
France,Belgium,Argentina,7,19,24,2-2-3,14,16,18,29,48,0.6041666666666666,13,0.29777777777777775,0.6552634109888174,0.2640895346508612,-0.05109674432215072,0.03368824312691654
France,Belgium,Peru,7,19,25,1-2-3,13,14,18,29,45,0.6444444444444445,18,0.30357142857142855,0.6705538742196832,0.24963915780198323,-0.02610942977523867,0.05393227076944532
France,Belgium,Poland,7,19,26,2-2-3,11,14,18,28,43,0.6511627906976745,14,0.226010101010101,0.6889532889304967,0.22058881666460345,-0.03779049823282221,0.005421284345497546
France,Belgium,Chile,7,19,27,2-2-3,13,14,18,29,45,0.6444444444444445,15,0.250971250971251,0.6705538742196832,0.24963915780198323,-0.02610942977523867,0.0013320931692677729
France,Belgium,Brazil,7,19,28,2-2-3,14,16,18,32,48,0.6666666666666666,21,0.28086419753086417,0.6552634109888174,0.2640895346508612,0.011403255677849278,0.016774662880002955
France,Belgium,Romania,7,19,29,2-2-3,9,14,18,28,41,0.6829268292682927,19,0.2616747181964573,0.6899823855856755,0.22356689136891844,-0.00705555631738275,0.03810782682753888
France,Belgium,Ecuador,7,19,30,2-2-3,13,14,18,31,45,0.6888888888888889,20,0.24206349206349206,0.6705538742196832,0.24963915780198323,0.01833501466920573,-0.007575665738491166
France,Belgium,Portugal,7,19,31,1-2-3,7,14,18,25,39,0.6410256410256411,12,0.23499702911467615,0.7227762898575479,0.1829705230158643,-0.08175064883190686,0.05202650609881185
France,Belgium,Colombia,7,19,32,1-2-3,6,14,18,27,38,0.7105263157894737,17,0.18442739414606424,0.724627254379886,0.18419803536780677,-0.014100938590412282,0.0002293587782574713
France,Belgium,Bulgaria,7,19,33,1-2-3,9,14,18,25,41,0.6097560975609756,12,0.3045157456922163,0.6899823855856755,0.22356689136891844,-0.08022628802469989,0.08094885432329785
France,Belgium,Venezuela,7,19,34,1-2-3,5,14,18,26,37,0.7027027027027027,17,0.20535714285714288,0.7240177786809365,0.1887604477351577,-0.02131507597823379,0.016596695121985167
France,Belgium,Türkiye,7,19,35,1-2-3,6,14,18,27,38,0.7105263157894737,17,0.18442739414606424,0.724627254379886,0.18419803536780677,-0.014100938590412282,0.0002293587782574713
France,Netherlands,Belarus,7,20,21,2-2-3,12,13,18,28,43,0.6511627906976745,17,0.2831890331890332,0.678045229378298,0.23605233699683525,-0.026882438680623566,0.04713669619219796
France,Netherlands,Canada,7,20,22,1-2-3,6,13,18,24,37,0.6486486486486487,14,0.26553030303030306,0.7185085166137798,0.19403846404971634,-0.0698598679651311,0.07149183898058672
France,Netherlands,Australia,7,20,23,2-3-3,13,18,20,33,51,0.6470588235294118,19,0.2886072261072261,0.6543597935429614,0.25712594311914777,-0.007300970013549568,0.03148128298807834
France,Netherlands,Argentina,7,20,24,2-2-3,13,16,18,27,47,0.574468085106383,11,0.3433201581027668,0.649986278137527,0.2689282214642651,-0.07551819303114393,0.07439193663850169
France,Netherlands,Peru,7,20,25,1-2-3,13,13,18,28,44,0.6363636363636364,17,0.3129509379509379,0.6687501095017778,0.24626840616199255,-0.03238647313814147,0.06668253178894537
France,Netherlands,Poland,7,20,26,2-2-3,11,13,18,28,42,0.6666666666666666,15,0.22030083443126922,0.6879259489801179,0.22222292434864596,-0.02125928231345131,-0.0019220899173767458
France,Netherlands,Chile,7,20,27,2-2-3,13,13,18,28,44,0.6363636363636364,14,0.2610722610722611,0.6687501095017778,0.24626840616199255,-0.03238647313814147,0.01480385491026856
France,Netherlands,Brazil,7,20,28,2-2-3,13,16,18,31,47,0.6595744680851063,19,0.27611672278338945,0.649986278137527,0.2689282214642651,0.009588189947579373,0.007188501319124352
France,Netherlands,Romania,7,20,29,2-2-3,9,13,18,27,40,0.675,17,0.2469662298037584,0.6876641114982579,0.22499666043187277,-0.012664111498257857,0.021969569371885628
France,Netherlands,Ecuador,7,20,30,2-2-3,13,13,18,31,44,0.7045454545454546,20,0.21555618294748732,0.6687501095017778,0.24626840616199255,0.03579534504367676,-0.03071222321450523
France,Netherlands,Portugal,7,20,31,1-2-3,7,13,18,26,38,0.6842105263157895,15,0.1993620414673046,0.7181828184459764,0.19182508094147846,-0.03397229213018693,0.007536960525826142
France,Netherlands,Colombia,7,20,32,1-2-3,6,13,18,26,37,0.7027027027027027,16,0.1900720762613346,0.7185085166137798,0.19403846404971634,-0.01580581391107705,-0.003966387788381737
France,Netherlands,Bulgaria,7,20,33,1-2-3,9,13,18,25,40,0.625,13,0.28619528619528617,0.6876641114982579,0.22499666043187277,-0.0626641114982579,0.061198625763413395
France,Netherlands,Venezuela,7,20,34,1-2-3,5,13,18,25,36,0.6944444444444444,16,0.20977633477633476,0.717635543814491,0.19648183861062182,-0.023191099370046597,0.013294496165712932
France,Netherlands,Türkiye,7,20,35,1-2-3,6,13,18,26,37,0.7027027027027027,15,0.1693749085053433,0.7185085166137798,0.19403846404971634,-0.01580581391107705,-0.024663555544373023
France,Belarus,Canada,7,21,22,1-2-3,6,12,18,25,36,0.6944444444444444,17,0.24523809523809526,0.7250238797842512,0.18812113781958967,-0.030579435339806782,0.05711695741850559
France,Belarus,Australia,7,21,23,2-3-3,12,18,20,35,50,0.7,23,0.22275641025641027,0.658626539604385,0.2505485939705507,0.04137346039561496,-0.02779218371414041
France,Belarus,Argentina,7,21,24,2-2-3,12,16,18,29,46,0.6304347826086957,13,0.24333333333333332,0.6542175753838103,0.2637436952963334,-0.023782792775114636,-0.020410361963000084
France,Belarus,Peru,7,21,25,1-2-3,12,13,18,28,43,0.6511627906976745,17,0.2858187134502924,0.678045229378298,0.23605233699683525,-0.026882438680623566,0.04976637645345716
France,Belarus,Poland,7,21,26,2-2-3,11,12,18,28,41,0.6829268292682927,16,0.2027777777777778,0.6934912048485293,0.2163408588881447,-0.010564375580236596,-0.013563081110366887
France,Belarus,Chile,7,21,27,2-2-3,12,13,18,31,43,0.7209302325581395,20,0.1764214046822742,0.678045229378298,0.23605233699683525,0.04288500317984145,-0.05963093231456104
France,Belarus,Brazil,7,21,28,2-2-3,12,16,18,28,46,0.6086956521739131,13,0.3030864197530864,0.6542175753838103,0.2637436952963334,-0.04552192320989723,0.03934272445675302
France,Belarus,Romania,7,21,29,2-2-3,9,12,18,27,39,0.6923076923076923,17,0.21973572037510655,0.6955675746716824,0.21708532225388694,-0.0032598823639901076,0.002650398121219616
France,Belarus,Ecuador,7,21,30,2-2-3,12,13,18,30,43,0.6976744186046512,18,0.2023809523809524,0.678045229378298,0.23605233699683525,0.01962918922635315,-0.03367138461588284
France,Belarus,Portugal,7,21,31,1-2-3,7,12,18,27,37,0.7297297297297297,19,0.19128787878787878,0.7240581196172527,0.18705859618511592,0.005671610112476966,0.004229282602762868
France,Belarus,Colombia,7,21,32,1-2-3,6,12,18,26,36,0.7222222222222222,17,0.19306418219461696,0.7250238797842512,0.18812113781958967,-0.002801657562028992,0.0049430443750272945
France,Belarus,Bulgaria,7,21,33,1-2-3,9,12,18,27,39,0.6923076923076923,17,0.21464646464646464,0.6955675746716824,0.21708532225388694,-0.0032598823639901076,-0.0024388576074222956
France,Belarus,Venezuela,7,21,34,1-2-3,5,12,18,25,35,0.7142857142857143,16,0.1865079365079365,0.7239083021423578,0.19152655943841634,-0.009622587856643494,-0.005018622930479832
France,Belarus,Türkiye,7,21,35,1-2-3,6,12,18,26,36,0.7222222222222222,17,0.19306418219461696,0.7250238797842512,0.18812113781958967,-0.002801657562028992,0.0049430443750272945
France,Canada,Australia,7,22,23,1-3-3,6,18,20,33,44,0.75,24,0.17264492753623187,0.7297194110854617,0.16551442594225238,0.020280588914538322,0.007130501593979488
France,Canada,Argentina,7,22,24,1-2-3,6,16,18,27,40,0.675,14,0.18666666666666668,0.7175178750576429,0.1810008059879737,-0.04251787505764282,0.0056658606786929855
France,Canada,Peru,7,22,25,1-1-3,6,13,18,25,37,0.6756756756756757,17,0.282936507936508,0.7185085166137798,0.19403846404971634,-0.04283284093810413,0.08889804388679165
France,Canada,Poland,7,22,26,1-2-3,6,11,18,26,35,0.7428571428571429,19,0.18055555555555555,0.7417766198962019,0.17211651019856206,0.0010805229609409661,0.008439045356993496
France,Canada,Chile,7,22,27,1-2-3,6,13,18,28,37,0.7567567567567568,20,0.14928774928774932,0.7185085166137798,0.19403846404971634,0.03824824014297701,-0.044750714761967014
France,Canada,Brazil,7,22,28,1-2-3,6,16,18,28,40,0.7,19,0.2271604938271605,0.7175178750576429,0.1810008059879737,-0.017517875057642907,0.04615968783918681
France,Canada,Romania,7,22,29,1-2-3,6,9,18,23,33,0.696969696969697,14,0.20797101449275365,0.7533871829572494,0.1658927202116586,-0.05641748598755236,0.04207829428109505
France,Canada,Ecuador,7,22,30,1-2-3,6,13,18,29,37,0.7837837837837838,22,0.1415966386554622,0.7185085166137798,0.19403846404971634,0.06527526717000398,-0.05244182539425413
France,Canada,Portugal,7,22,31,1-1-3,6,7,18,23,31,0.7419354838709677,16,0.17272727272727273,0.7640835730428169,0.1721712920446954,-0.022148089171849183,0.0005559806825773395
France,Canada,Colombia,7,22,32,1-1-3,6,6,18,24,30,0.8,19,0.14782608695652175,0.7698409145311832,0.17054501294377902,0.03015908546881685,-0.022718925987257277
France,Canada,Bulgaria,7,22,33,1-1-3,6,9,18,23,33,0.696969696969697,15,0.22575757575757574,0.7533871829572494,0.1658927202116586,-0.05641748598755236,0.05986485554591714
France,Canada,Venezuela,7,22,34,1-1-3,5,6,18,22,29,0.7586206896551724,17,0.22341269841269842,0.7723848827747654,0.16853713799286732,-0.013764193119592982,0.054875560419831104
France,Canada,Türkiye,7,22,35,1-1-3,6,6,18,24,30,0.8,18,0.11146245059288538,0.7698409145311832,0.17054501294377902,0.03015908546881685,-0.05908256235089364
France,Australia,Argentina,7,23,24,2-3-3,16,18,20,36,54,0.6666666666666666,21,0.24916666666666668,0.642634076467589,0.2681306541981219,0.024032590199077664,-0.0189639875314552
France,Australia,Peru,7,23,25,1-3-3,13,18,20,36,51,0.7058823529411765,23,0.2056992337164751,0.6543597935429614,0.25712594311914777,0.05152255939821515,-0.05142670940267266
France,Australia,Poland,7,23,26,2-3-3,11,18,20,33,49,0.673469387755102,18,0.21194444444444446,0.674932771080965,0.23088867919853523,-0.0014633833258630435,-0.018944234754090766
France,Australia,Chile,7,23,27,2-3-3,13,18,20,37,51,0.7254901960784313,26,0.20067663817663817,0.6543597935429614,0.25712594311914777,0.07113040253546998,-0.056449304942509604
France,Australia,Brazil,7,23,28,2-3-3,16,18,20,37,54,0.6851851851851852,21,0.2026831939466348,0.642634076467589,0.2681306541981219,0.042551108717596264,-0.06544746025148707
France,Australia,Romania,7,23,29,2-3-3,9,18,20,34,47,0.723404255319149,22,0.17380434782608697,0.6992807361381517,0.20285629053411486,0.02412351918099731,-0.029051942708027884
France,Australia,Ecuador,7,23,30,2-3-3,13,18,20,36,51,0.7058823529411765,21,0.17228835978835977,0.6543597935429614,0.25712594311914777,0.05152255939821515,-0.084837583330788
France,Australia,Portugal,7,23,31,1-3-3,7,18,20,35,45,0.7777777777777778,26,0.1346212121212121,0.7236650011372308,0.17187395628389932,0.05411277664054703,-0.0372527441626872
France,Australia,Colombia,7,23,32,1-3-3,6,18,20,35,44,0.7954545454545454,27,0.12047101449275362,0.7297194110854617,0.16551442594225238,0.06573513436908374,-0.04504341144949876
France,Australia,Bulgaria,7,23,33,1-3-3,9,18,20,35,47,0.7446808510638298,23,0.15016233766233766,0.6992807361381517,0.20285629053411486,0.04540011492567808,-0.052693952871777194
France,Australia,Venezuela,7,23,34,1-3-3,5,18,20,34,43,0.7906976744186046,26,0.12323153899240856,0.732243359437482,0.16363108327744094,0.058454314981122635,-0.04039954428503238
France,Australia,Türkiye,7,23,35,1-3-3,6,18,20,36,44,0.8181818181818182,28,0.09032608695652174,0.7297194110854617,0.16551442594225238,0.08846240709635655,-0.07518833898573064
France,Argentina,Peru,7,24,25,1-2-3,13,16,18,30,47,0.6382978723404256,14,0.24191358024691356,0.649986278137527,0.2689282214642651,-0.011688405797101398,-0.02701464121735153
France,Argentina,Poland,7,24,26,2-2-3,11,16,18,29,45,0.6444444444444445,16,0.2652020202020202,0.6716013757065958,0.23645972148512995,-0.02715693126215135,0.02874229871689027
France,Argentina,Chile,7,24,27,2-2-3,13,16,18,29,47,0.6170212765957447,15,0.31108669108669107,0.649986278137527,0.2689282214642651,-0.03296500154178228,0.042158469622425976
France,Argentina,Brazil,7,24,28,2-2-3,16,16,18,31,50,0.62,16,0.29975308641975307,0.6441232522299597,0.2717975631389354,-0.024123252229959702,0.027955523280817685
France,Argentina,Romania,7,24,29,2-2-3,9,16,18,29,43,0.6744186046511628,18,0.24146307798481711,0.6810313466930449,0.22685826680757237,-0.006612742041882114,0.014604811177244742
France,Argentina,Ecuador,7,24,30,2-2-3,13,16,18,30,47,0.6382978723404256,15,0.26177489177489177,0.649986278137527,0.2689282214642651,-0.011688405797101398,-0.007153329689373322
France,Argentina,Portugal,7,24,31,1-2-3,7,16,18,29,41,0.7073170731707317,17,0.16545454545454544,0.7109295577724363,0.18809374831237285,-0.003612484601704602,-0.022639202857827417
France,Argentina,Colombia,7,24,32,1-2-3,6,16,18,28,40,0.7,16,0.1678260869565217,0.7175178750576429,0.1810008059879737,-0.017517875057642907,-0.013174719031451981
France,Argentina,Bulgaria,7,24,33,1-2-3,9,16,18,28,43,0.6511627906976745,16,0.25924963924963923,0.6810313466930449,0.22685826680757237,-0.029868555995370416,0.03239137244206686
France,Argentina,Venezuela,7,24,34,1-2-3,5,16,18,28,39,0.717948717948718,17,0.15174603174603174,0.7172746159171063,0.1825622022294281,0.0006741020316116675,-0.030816170483396355
France,Argentina,Türkiye,7,24,35,1-2-3,6,16,18,28,40,0.7,16,0.1678260869565217,0.7175178750576429,0.1810008059879737,-0.017517875057642907,-0.013174719031451981
France,Peru,Poland,7,25,26,1-2-3,11,13,18,28,42,0.6666666666666666,16,0.2333333333333333,0.6879259489801179,0.22222292434864596,-0.02125928231345131,0.011110408984687348
France,Peru,Chile,7,25,27,1-2-3,13,13,18,30,44,0.6818181818181818,17,0.20480304719435158,0.6687501095017778,0.24626840616199255,0.013068072316403945,-0.041465358967640975
France,Peru,Brazil,7,25,28,1-2-3,13,16,18,28,47,0.5957446808510638,13,0.333641975308642,0.649986278137527,0.2689282214642651,-0.05424159728646316,0.06471375384437689
France,Peru,Romania,7,25,29,1-2-3,9,13,18,26,40,0.65,14,0.25323245240125036,0.6876641114982579,0.22499666043187277,-0.03766411149825788,0.02823579196937759
France,Peru,Ecuador,7,25,30,1-2-3,13,13,18,30,44,0.6818181818181818,17,0.2123015873015873,0.6687501095017778,0.24626840616199255,0.013068072316403945,-0.03396681886040526
France,Peru,Portugal,7,25,31,1-1-3,7,13,18,26,38,0.6842105263157895,15,0.20150029708853237,0.7181828184459764,0.19182508094147846,-0.03397229213018693,0.009675216147053911
France,Peru,Colombia,7,25,32,1-1-3,6,13,18,26,37,0.7027027027027027,16,0.2006038647342995,0.7185085166137798,0.19403846404971634,-0.01580581391107705,0.006565400684583167
France,Peru,Bulgaria,7,25,33,1-1-3,9,13,18,26,40,0.65,15,0.27101901366607245,0.6876641114982579,0.22499666043187277,-0.03766411149825788,0.046022353234199675
France,Peru,Venezuela,7,25,34,1-1-3,5,13,18,25,36,0.6944444444444444,16,0.22420634920634921,0.717635543814491,0.19648183861062182,-0.023191099370046597,0.027724510595727392
France,Peru,Türkiye,7,25,35,1-1-3,6,13,18,27,37,0.7297297297297297,18,0.17421497584541065,0.7185085166137798,0.19403846404971634,0.011221213115949924,-0.019823488204305684
France,Poland,Chile,7,26,27,2-2-3,11,13,18,29,42,0.6904761904761905,18,0.2212663067926226,0.6879259489801179,0.22222292434864596,0.002550241496072525,-0.0009566175560233592
France,Poland,Brazil,7,26,28,2-2-3,11,16,18,29,45,0.6444444444444445,16,0.27253086419753086,0.6716013757065958,0.23645972148512995,-0.02715693126215135,0.036071142712400917
France,Poland,Romania,7,26,29,2-2-3,9,11,18,26,38,0.6842105263157895,14,0.1862389883489628,0.7007057541212869,0.21472972364269446,-0.016495227805497392,-0.028490735293731667
France,Poland,Ecuador,7,26,30,2-2-3,11,13,18,29,42,0.6904761904761905,17,0.21626984126984125,0.6879259489801179,0.22222292434864596,0.002550241496072525,-0.005953083078804711
France,Poland,Portugal,7,26,31,1-2-3,7,11,18,26,36,0.7222222222222222,17,0.18156565656565657,0.7393967276004427,0.17302732707158963,-0.017174505378220517,0.008538329494066937
France,Poland,Colombia,7,26,32,1-2-3,6,11,18,27,35,0.7714285714285715,19,0.1283816425120773,0.7417766198962019,0.17211651019856206,0.029651951532369547,-0.04373486768648477
France,Poland,Bulgaria,7,26,33,1-2-3,9,11,18,27,38,0.7105263157894737,19,0.2285353535353535,0.7007057541212869,0.21472972364269446,0.009820561668186789,0.013805629892659044
France,Poland,Venezuela,7,26,34,1-2-3,5,11,18,26,34,0.7647058823529411,19,0.1488095238095238,0.7413790928246812,0.173186654186048,0.02332678952825995,-0.024377130376524198
France,Poland,Türkiye,7,26,35,1-2-3,6,11,18,28,35,0.8,21,0.10477053140096619,0.7417766198962019,0.17211651019856206,0.05822338010379813,-0.06734597879759587
France,Chile,Brazil,7,27,28,2-2-3,13,16,18,32,47,0.6808510638297872,18,0.20385565052231722,0.649986278137527,0.2689282214642651,0.030864785692260255,-0.06507257094194788
France,Chile,Romania,7,27,29,2-2-3,9,13,18,29,40,0.725,19,0.17470515754268612,0.6876641114982579,0.22499666043187277,0.037335888501742076,-0.05029150288918666
France,Chile,Ecuador,7,27,30,2-2-3,13,13,18,33,44,0.75,23,0.16042291042291043,0.6687501095017778,0.24626840616199255,0.08124989049822218,-0.08584549573908212
France,Chile,Portugal,7,27,31,1-2-3,7,13,18,29,38,0.7631578947368421,20,0.12710096920623234,0.7181828184459764,0.19182508094147846,0.04497507629086572,-0.06472411173524611
France,Chile,Colombia,7,27,32,1-2-3,6,13,18,29,37,0.7837837837837838,22,0.1410953177257525,0.7185085166137798,0.19403846404971634,0.06527526717000398,-0.052943146323963824
France,Chile,Bulgaria,7,27,33,1-2-3,9,13,18,29,40,0.725,19,0.1731934731934732,0.6876641114982579,0.22499666043187277,0.037335888501742076,-0.05180318723839958
France,Chile,Venezuela,7,27,34,1-2-3,5,13,18,28,36,0.7777777777777778,21,0.1375152625152625,0.717635543814491,0.19648183861062182,0.06014223396328677,-0.058966576095359324
France,Chile,Türkiye,7,27,35,1-2-3,6,13,18,29,37,0.7837837837837838,21,0.1178110040002623,0.7185085166137798,0.19403846404971634,0.06527526717000398,-0.07622746004945403
France,Brazil,Romania,7,28,29,2-2-3,9,16,18,28,43,0.6511627906976745,17,0.3012535126772126,0.6810313466930449,0.22685826680757237,-0.029868555995370416,0.07439524586964025
France,Brazil,Ecuador,7,28,30,2-2-3,13,16,18,30,47,0.6382978723404256,16,0.2975726352919335,0.649986278137527,0.2689282214642651,-0.011688405797101398,0.028644413827668413
France,Brazil,Portugal,7,28,31,1-2-3,7,16,18,29,41,0.7073170731707317,18,0.18187429854096518,0.7109295577724363,0.18809374831237285,-0.003612484601704602,-0.006219449771407676
France,Brazil,Colombia,7,28,32,1-2-3,6,16,18,28,40,0.7,16,0.17498658078368223,0.7175178750576429,0.1810008059879737,-0.017517875057642907,-0.006014225204291457
France,Brazil,Bulgaria,7,28,33,1-2-3,9,16,18,29,43,0.6744186046511628,19,0.26744048673873233,0.6810313466930449,0.22685826680757237,-0.006612742041882114,0.04058221993115996
France,Brazil,Venezuela,7,28,34,1-2-3,5,16,18,28,39,0.717948717948718,18,0.17372134038800705,0.7172746159171063,0.1825622022294281,0.0006741020316116675,-0.00884086184142105
France,Brazil,Türkiye,7,28,35,1-2-3,6,16,18,28,40,0.7,16,0.17498658078368223,0.7175178750576429,0.1810008059879737,-0.017517875057642907,-0.006014225204291457
France,Romania,Ecuador,7,29,30,2-2-3,9,13,18,29,40,0.725,20,0.21868530020703933,0.6876641114982579,0.22499666043187277,0.037335888501742076,-0.0063113602248334455
France,Romania,Portugal,7,29,31,1-2-3,7,9,18,25,34,0.7352941176470589,16,0.1510446075663467,0.7477126855175242,0.17300830715160279,-0.012418567870465358,-0.021963699585256097
France,Romania,Colombia,7,29,32,1-2-3,6,9,18,25,33,0.7575757575757576,17,0.15579710144927536,0.7533871829572494,0.1658927202116586,0.00418857461850819,-0.01009561876238324
France,Romania,Bulgaria,7,29,33,1-2-3,9,9,18,25,36,0.6944444444444444,16,0.2289666854884246,0.7291917929844401,0.1911146865551918,-0.034747348539995726,0.03785199893323282
France,Romania,Venezuela,7,29,34,1-2-3,5,9,18,24,32,0.75,16,0.1452726017943409,0.75316068205116,0.16564553438730764,-0.0031606820511600464,-0.02037293259296674
France,Romania,Türkiye,7,29,35,1-2-3,6,9,18,26,33,0.7878787878787878,19,0.1237458193979933,0.7533871829572494,0.1658927202116586,0.034491604921538466,-0.0421469008136653
France,Ecuador,Portugal,7,30,31,1-2-3,7,13,18,29,38,0.7631578947368421,20,0.13999236058059586,0.7181828184459764,0.19182508094147846,0.04497507629086572,-0.0518327203608826
France,Ecuador,Colombia,7,30,32,1-2-3,6,13,18,28,37,0.7567567567567568,19,0.16925465838509315,0.7185085166137798,0.19403846404971634,0.03824824014297701,-0.024783805664623182
France,Ecuador,Bulgaria,7,30,33,1-2-3,9,13,18,29,40,0.725,20,0.20951107715813597,0.6876641114982579,0.22499666043187277,0.037335888501742076,-0.015485583273736808
France,Ecuador,Venezuela,7,30,34,1-2-3,5,13,18,29,36,0.8055555555555556,23,0.13412698412698412,0.717635543814491,0.19648183861062182,0.08792001174106456,-0.0623548544836377
France,Ecuador,Türkiye,7,30,35,1-2-3,6,13,18,29,37,0.7837837837837838,21,0.139095928226363,0.7185085166137798,0.19403846404971634,0.06527526717000398,-0.054942535823353345
France,Portugal,Colombia,7,31,32,1-1-3,6,7,18,25,31,0.8064516129032258,19,0.12055335968379448,0.7640835730428169,0.1721712920446954,0.042368039860408824,-0.05161793236090091
France,Portugal,Bulgaria,7,31,33,1-1-3,7,9,18,23,34,0.6764705882352942,13,0.23232323232323235,0.7477126855175242,0.17300830715160279,-0.07124209728223008,0.05931492517162956
France,Portugal,Venezuela,7,31,34,1-1-3,5,7,18,23,30,0.7666666666666667,16,0.14386724386724387,0.7640846914373888,0.17204932536537776,0.002581975229277944,-0.028182081498133893
France,Portugal,Türkiye,7,31,35,1-1-3,6,7,18,25,31,0.8064516129032258,19,0.12055335968379448,0.7640835730428169,0.1721712920446954,0.042368039860408824,-0.05161793236090091
France,Colombia,Bulgaria,7,32,33,1-1-3,6,9,18,24,33,0.7272727272727273,15,0.1735836627140975,0.7533871829572494,0.1658927202116586,-0.026114455684522087,0.007690942502438902
France,Colombia,Venezuela,7,32,34,1-1-3,5,6,18,24,29,0.8275862068965517,20,0.17123878536922013,0.7723848827747654,0.16853713799286732,0.055201324121786355,0.0027016473763528115
France,Colombia,Türkiye,7,32,35,1-1-3,6,6,18,24,30,0.8,18,0.19565217391304346,0.7698409145311832,0.17054501294377902,0.03015908546881685,0.025107160969264436
France,Bulgaria,Venezuela,7,33,34,1-1-3,5,9,18,23,32,0.71875,15,0.1984126984126984,0.75316068205116,0.16564553438730764,-0.034410682051160046,0.03276716402539076
France,Bulgaria,Türkiye,7,33,35,1-1-3,6,9,18,24,33,0.7272727272727273,15,0.1735836627140975,0.7533871829572494,0.1658927202116586,-0.026114455684522087,0.007690942502438902
France,Venezuela,Türkiye,7,34,35,1-1-3,5,6,18,24,29,0.8275862068965517,19,0.12031285944329422,0.7723848827747654,0.16853713799286732,0.055201324121786355,-0.048224278549573105
